Brand,Model_Name,Launch_Year,RAM_GB,Storage_GB,Color,Price_INR,Battery_mAh,Back_Camera_MP,Front_Camera_MP,Processor,5G_Support,Image_URL,Avg_Rating,Total_Reviews,Positive_Reviews,Neutral_Reviews,Negative_Reviews,Review_Text
Apple,iPhone 14 Pro,2022,6,256,Gold,85360,3200,48,12,A16 Bionic,Yes,https://www.google.com/search?tbm=isch&q=iPhone%2014%20Pro%20mobile%20phone,3.9,381,251,72,58,Battery performance is average. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.
Apple,iPhone 14 Pro,2022,6,256,Purple,85360,3200,48,12,A16 Bionic,Yes,https://www.google.com/search?tbm=isch&q=iPhone%2014%20Pro%20mobile%20phone,3.4,410,264,71,75,Battery performance is average. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.
Apple,iPhone 14 Pro,2022,6,512,Black,100720,3200,48,12,A16 Bionic,Yes,https://www.google.com/search?tbm=isch&q=iPhone%2014%20Pro%20mobile%20phone,4.7,383,253,74,56,Battery performance is average. Camera is decent for normal use. Overall user feedback is positive. Performance is suitable for daily usage.
Apple,iPhone 14 Pro,2022,6,512,Silver,100720,3200,48,12,A16 Bionic,Yes,https://www.google.com/search?tbm=isch&q=iPhone%2014%20Pro%20mobile%20phone,3.9,238,172,36,30,Battery performance is average. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.
Apple,iPhone 14 Pro,2022,6,512,Gold,100720,3200,48,12,A16 Bionic,Yes,https://www.google.com/search?tbm=isch&q=iPhone%2014%20Pro%20mobile%20phone,4.1,446,312,87,47,Battery performance is average. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.
Apple,iPhone 14 Pro,2022,6,512,Purple,100720,3200,48,12,A16 Bionic,Yes,https://www.google.com/search?tbm=isch&q=iPhone%2014%20Pro%20mobile%20phone,4.6,76,51,14,11,Battery performance is average. Camera is decent for normal use. Overall user feedback is positive. Performance is suitable for daily usage.
Apple,iPhone 14 Pro,2022,6,1024,Black,131440,3200,48,12,A16 Bionic,Yes,https://www.google.com/search?tbm=isch&q=iPhone%2014%20Pro%20mobile%20phone,4.6,240,145,36,59,Battery performance is average. Camera is decent for normal use. Overall user feedback is positive. Performance is suitable for daily usage.
Apple,iPhone 14 Pro,2022,6,1024,Silver,131440,3200,48,12,A16 Bionic,Yes,https://www.google.com/search?tbm=isch&q=iPhone%2014%20Pro%20mobile%20phone,4.4,369,259,66,44,Battery performance is average. Camera is decent for normal use. Overall user feedback is positive. Performance is suitable for daily usage.
Apple,iPhone 14 Pro,2022,6,1024,Gold,131440,3200,48,12,A16 Bionic,Yes,https://www.google.com/search?tbm=isch&q=iPhone%2014%20Pro%20mobile%20phone,3.6,374,233,66,75,Battery performance is average. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.
Apple,iPhone 14 Pro,2022,6,1024,Purple,131440,3200,48,12,A16 Bionic,Yes,https://www.google.com/search?tbm=isch&q=iPhone%2014%20Pro%20mobile%20phone,4.6,360,231,55,74,Battery performance is average. Camera is decent for normal use. Overall user feedback is positive. Performance is suitable for daily usage.
Apple,iPhone 14 Pro Max,2022,6,128,Black,77680,4323,48,12,A16 Bionic,Yes,https://www.google.com/search?tbm=isch&q=iPhone%2014%20Pro%20Max%20mobile%20phone,4.2,485,373,63,49,Battery performance is average. Camera is decent for normal use. Overall user feedback is positive. Performance is suitable for daily usage.
Apple,iPhone 14 Pro Max,2022,6,128,Silver,77680,4323,48,12,A16 Bionic,Yes,https://www.google.com/search?tbm=isch&q=iPhone%2014%20Pro%20Max%20mobile%20phone,3.9,106,65,10,31,Battery performance is average. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.
Apple,iPhone 14 Pro Max,2022,6,128,Gold,77680,4323,48,12,A16 Bionic,Yes,https://www.google.com/search?tbm=isch&q=iPhone%2014%20Pro%20Max%20mobile%20phone,4.3,387,288,47,52,Battery performance is average. Camera is decent for normal use. Overall user feedback is positive. Performance is suitable for daily usage.
Apple,iPhone 14 Pro Max,2022,6,128,Purple,77680,4323,48,12,A16 Bionic,Yes,https://www.google.com/search?tbm=isch&q=iPhone%2014%20Pro%20Max%20mobile%20phone,4.6,121,91,23,7,Battery performance is average. Camera is decent for normal use. Overall user feedback is positive. Performance is suitable for daily usage.
Apple,iPhone 14 Pro Max,2022,6,256,Black,85360,4323,48,12,A16 Bionic,Yes,https://www.google.com/search?tbm=isch&q=iPhone%2014%20Pro%20Max%20mobile%20phone,3.3,248,172,26,50,Battery performance is average. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.
Apple,iPhone 14 Pro Max,2022,6,256,Silver,85360,4323,48,12,A16 Bionic,Yes,https://www.google.com/search?tbm=isch&q=iPhone%2014%20Pro%20Max%20mobile%20phone,4.5,419,265,82,72,Battery performance is average. Camera is decent for normal use. Overall user feedback is positive. Performance is suitable for daily usage.
Apple,iPhone 14 Pro Max,2022,6,256,Gold,85360,4323,48,12,A16 Bionic,Yes,https://www.google.com/search?tbm=isch&q=iPhone%2014%20Pro%20Max%20mobile%20phone,4.1,500,306,58,136,Battery performance is average. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.
Apple,iPhone 14 Pro Max,2022,6,256,Purple,85360,4323,48,12,A16 Bionic,Yes,https://www.google.com/search?tbm=isch&q=iPhone%2014%20Pro%20Max%20mobile%20phone,4.1,301,238,44,19,Battery performance is average. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.
Apple,iPhone 14 Pro Max,2022,6,512,Black,100720,4323,48,12,A16 Bionic,Yes,https://www.google.com/search?tbm=isch&q=iPhone%2014%20Pro%20Max%20mobile%20phone,3.4,168,117,17,34,Battery performance is average. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.
Apple,iPhone 14 Pro Max,2022,6,512,Silver,100720,4323,48,12,A16 Bionic,Yes,https://www.google.com/search?tbm=isch&q=iPhone%2014%20Pro%20Max%20mobile%20phone,3.8,198,128,33,37,Battery performance is average. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.
Apple,iPhone 14 Pro Max,2022,6,512,Gold,100720,4323,48,12,A16 Bionic,Yes,https://www.google.com/search?tbm=isch&q=iPhone%2014%20Pro%20Max%20mobile%20phone,4.3,413,328,49,36,Battery performance is average. Camera is decent for normal use. Overall user feedback is positive. Performance is suitable for daily usage.
Apple,iPhone 14 Pro Max,2022,6,512,Purple,100720,4323,48,12,A16 Bionic,Yes,https://www.google.com/search?tbm=isch&q=iPhone%2014%20Pro%20Max%20mobile%20phone,4.6,232,147,28,57,Battery performance is average. Camera is decent for normal use. Overall user feedback is positive. Performance is suitable for daily usage.
Apple,iPhone 14 Pro Max,2022,6,1024,Black,131440,4323,48,12,A16 Bionic,Yes,https://www.google.com/search?tbm=isch&q=iPhone%2014%20Pro%20Max%20mobile%20phone,3.2,449,345,74,30,Battery performance is average. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.
Apple,iPhone 14 Pro Max,2022,6,1024,Silver,131440,4323,48,12,A16 Bionic,Yes,https://www.google.com/search?tbm=isch&q=iPhone%2014%20Pro%20Max%20mobile%20phone,3.7,323,206,46,71,Battery performance is average. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.
Apple,iPhone 14 Pro Max,2022,6,1024,Gold,131440,4323,48,12,A16 Bionic,Yes,https://www.google.com/search?tbm=isch&q=iPhone%2014%20Pro%20Max%20mobile%20phone,4.7,199,126,22,51,Battery performance is average. Camera is decent for normal use. Overall user feedback is positive. Performance is suitable for daily usage.
Apple,iPhone 14 Pro Max,2022,6,1024,Purple,131440,4323,48,12,A16 Bionic,Yes,https://www.google.com/search?tbm=isch&q=iPhone%2014%20Pro%20Max%20mobile%20phone,3.4,465,319,82,64,Battery performance is average. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.
Apple,iPhone 15 Pro,2023,8,128,Black,77680,3274,48,12,A17 Pro,Yes,https://www.google.com/search?tbm=isch&q=iPhone%2015%20Pro%20mobile%20phone,4.5,116,78,22,16,Battery performance is average. Camera is decent for normal use. Overall user feedback is positive. Performance is suitable for daily usage.
Apple,iPhone 15 Pro,2023,8,128,White,77680,3274,48,12,A17 Pro,Yes,https://www.google.com/search?tbm=isch&q=iPhone%2015%20Pro%20mobile%20phone,3.3,405,285,66,54,Battery performance is average. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.
Apple,iPhone 15 Pro,2023,8,128,Blue,77680,3274,48,12,A17 Pro,Yes,https://www.google.com/search?tbm=isch&q=iPhone%2015%20Pro%20mobile%20phone,4,381,267,69,45,Battery performance is average. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.
Apple,iPhone 15 Pro,2023,8,128,Natural,77680,3274,48,12,A17 Pro,Yes,https://www.google.com/search?tbm=isch&q=iPhone%2015%20Pro%20mobile%20phone,4.5,324,258,54,12,Battery performance is average. Camera is decent for normal use. Overall user feedback is positive. Performance is suitable for daily usage.
Apple,iPhone 15 Pro,2023,8,256,Black,85360,3274,48,12,A17 Pro,Yes,https://www.google.com/search?tbm=isch&q=iPhone%2015%20Pro%20mobile%20phone,4.1,432,271,57,104,Battery performance is average. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.
Apple,iPhone 15 Pro,2023,8,256,White,85360,3274,48,12,A17 Pro,Yes,https://www.google.com/search?tbm=isch&q=iPhone%2015%20Pro%20mobile%20phone,3.3,223,151,39,33,Battery performance is average. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.
Apple,iPhone 15 Pro,2023,8,256,Blue,85360,3274,48,12,A17 Pro,Yes,https://www.google.com/search?tbm=isch&q=iPhone%2015%20Pro%20mobile%20phone,3.6,118,94,14,10,Battery performance is average. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.
Apple,iPhone 15 Pro,2023,8,256,Natural,85360,3274,48,12,A17 Pro,Yes,https://www.google.com/search?tbm=isch&q=iPhone%2015%20Pro%20mobile%20phone,3.3,169,119,17,33,Battery performance is average. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.
Apple,iPhone 15 Pro,2023,8,512,Black,100720,3274,48,12,A17 Pro,Yes,https://www.google.com/search?tbm=isch&q=iPhone%2015%20Pro%20mobile%20phone,4.7,462,351,75,36,Battery performance is average. Camera is decent for normal use. Overall user feedback is positive. Performance is suitable for daily usage.
Apple,iPhone 15 Pro,2023,8,512,White,100720,3274,48,12,A17 Pro,Yes,https://www.google.com/search?tbm=isch&q=iPhone%2015%20Pro%20mobile%20phone,3.4,248,156,48,44,Battery performance is average. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.
Apple,iPhone 15 Pro,2023,8,512,Blue,100720,3274,48,12,A17 Pro,Yes,https://www.google.com/search?tbm=isch&q=iPhone%2015%20Pro%20mobile%20phone,4.2,259,172,42,45,Battery performance is average. Camera is decent for normal use. Overall user feedback is positive. Performance is suitable for daily usage.
Apple,iPhone 15 Pro,2023,8,512,Natural,100720,3274,48,12,A17 Pro,Yes,https://www.google.com/search?tbm=isch&q=iPhone%2015%20Pro%20mobile%20phone,3.3,391,301,39,51,Battery performance is average. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.
Apple,iPhone 15 Pro,2023,8,1024,Black,131440,3274,48,12,A17 Pro,Yes,https://www.google.com/search?tbm=isch&q=iPhone%2015%20Pro%20mobile%20phone,4.7,295,217,50,28,Battery performance is average. Camera is decent for normal use. Overall user feedback is positive. Performance is suitable for daily usage.
Apple,iPhone 15 Pro,2023,8,1024,White,131440,3274,48,12,A17 Pro,Yes,https://www.google.com/search?tbm=isch&q=iPhone%2015%20Pro%20mobile%20phone,3.7,92,61,14,17,Battery performance is average. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.
Apple,iPhone 15 Pro,2023,8,1024,Blue,131440,3274,48,12,A17 Pro,Yes,https://www.google.com/search?tbm=isch&q=iPhone%2015%20Pro%20mobile%20phone,3.8,76,47,11,18,Battery performance is average. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.
Apple,iPhone 15 Pro,2023,8,1024,Natural,131440,3274,48,12,A17 Pro,Yes,https://www.google.com/search?tbm=isch&q=iPhone%2015%20Pro%20mobile%20phone,4.4,361,230,38,93,Battery performance is average. Camera is decent for normal use. Overall user feedback is positive. Performance is suitable for daily usage.
Apple,iPhone 15 Pro Max,2023,8,256,Black,85360,4422,48,12,A17 Pro,Yes,https://www.google.com/search?tbm=isch&q=iPhone%2015%20Pro%20Max%20mobile%20phone,3.7,376,252,69,55,Battery performance is average. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.
Apple,iPhone 15 Pro Max,2023,8,256,White,85360,4422,48,12,A17 Pro,Yes,https://www.google.com/search?tbm=isch&q=iPhone%2015%20Pro%20Max%20mobile%20phone,4.1,441,313,65,63,Battery performance is average. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.
Apple,iPhone 15 Pro Max,2023,8,256,Blue,85360,4422,48,12,A17 Pro,Yes,https://www.google.com/search?tbm=isch&q=iPhone%2015%20Pro%20Max%20mobile%20phone,3.7,230,141,43,46,Battery performance is average. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.
Apple,iPhone 15 Pro Max,2023,8,256,Natural,85360,4422,48,12,A17 Pro,Yes,https://www.google.com/search?tbm=isch&q=iPhone%2015%20Pro%20Max%20mobile%20phone,4.6,481,379,49,53,Battery performance is average. Camera is decent for normal use. Overall user feedback is positive. Performance is suitable for daily usage.
Apple,iPhone 15 Pro Max,2023,8,512,Black,100720,4422,48,12,A17 Pro,Yes,https://www.google.com/search?tbm=isch&q=iPhone%2015%20Pro%20Max%20mobile%20phone,4.1,361,274,43,44,Battery performance is average. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.
Apple,iPhone 15 Pro Max,2023,8,512,White,100720,4422,48,12,A17 Pro,Yes,https://www.google.com/search?tbm=isch&q=iPhone%2015%20Pro%20Max%20mobile%20phone,3.7,257,170,40,47,Battery performance is average. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.
Apple,iPhone 15 Pro Max,2023,8,512,Blue,100720,4422,48,12,A17 Pro,Yes,https://www.google.com/search?tbm=isch&q=iPhone%2015%20Pro%20Max%20mobile%20phone,4,93,65,18,10,Battery performance is average. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.
Apple,iPhone 15 Pro Max,2023,8,512,Natural,100720,4422,48,12,A17 Pro,Yes,https://www.google.com/search?tbm=isch&q=iPhone%2015%20Pro%20Max%20mobile%20phone,4.4,116,89,17,10,Battery performance is average. Camera is decent for normal use. Overall user feedback is positive. Performance is suitable for daily usage.
Apple,iPhone 15 Pro Max,2023,8,1024,Black,131440,4422,48,12,A17 Pro,Yes,https://www.google.com/search?tbm=isch&q=iPhone%2015%20Pro%20Max%20mobile%20phone,3.6,83,65,16,2,Battery performance is average. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.
